open_covid_region_code,region_name,date,hospitalized_new,hospitalized_cumulative
US-MO,Missouri,2020-04-25,0.0,0.0
US-MO,Missouri,2020-04-26,0.0,0.0
US-MO,Missouri,2020-04-27,0.0,0.0
US-MO,Missouri,2020-04-28,0.0,0.0
US-MO,Missouri,2020-04-29,0.0,0.0
US-MO,Missouri,2020-04-30,0.0,0.0
US-MO,Missouri,2020-05-01,0.0,0.0
US-MO,Missouri,2020-05-02,0.0,0.0
US-MO,Missouri,2020-05-03,0.0,0.0
US-MO,Missouri,2020-05-04,0.0,0.0
US-MO,Missouri,2020-05-05,0.0,0.0
US-MO,Missouri,2020-05-06,0.0,0.0
US-MO,Missouri,2020-05-07,0.0,0.0
US-MO,Missouri,2020-05-08,0.0,0.0
US-MO,Missouri,2020-05-09,0.0,0.0
US-MO,Missouri,2020-05-10,0.0,0.0
US-MO,Missouri,2020-05-11,0.0,0.0
US-MO,Missouri,2020-05-12,0.0,0.0
US-MO,Missouri,2020-05-13,0.0,0.0
US-MO,Missouri,2020-05-14,0.0,0.0
US-MO,Missouri,2020-05-15,0.0,0.0
US-MO,Missouri,2020-05-16,0.0,0.0
US-MO,Missouri,2020-05-17,0.0,0.0
US-MO,Missouri,2020-05-18,0.0,0.0
US-MO,Missouri,2020-05-19,0.0,0.0
US-MO,Missouri,2020-05-20,0.0,0.0
US-MO,Missouri,2020-05-21,0.0,0.0
US-MO,Missouri,2020-05-22,0.0,0.0
US-MO,Missouri,2020-05-23,0.0,0.0
US-MO,Missouri,2020-05-24,0.0,0.0
US-MO,Missouri,2020-05-25,0.0,0.0
US-MO,Missouri,2020-05-26,0.0,0.0
US-MO,Missouri,2020-05-27,0.0,0.0
US-MO,Missouri,2020-05-28,0.0,0.0
US-MO,Missouri,2020-05-29,0.0,0.0
US-MO,Missouri,2020-05-30,0.0,0.0
US-MO,Missouri,2020-05-31,0.0,0.0
US-MO,Missouri,2020-06-01,0.0,0.0
US-MO,Missouri,2020-06-02,0.0,0.0
US-MO,Missouri,2020-06-03,0.0,0.0
US-MO,Missouri,2020-06-04,0.0,0.0
US-MO,Missouri,2020-06-05,0.0,0.0
US-MO,Missouri,2020-06-06,0.0,0.0
US-MO,Missouri,2020-06-07,0.0,0.0
US-MO,Missouri,2020-06-08,0.0,0.0
US-MO,Missouri,2020-06-09,0.0,0.0
US-MO,Missouri,2020-06-10,0.0,0.0
US-MO,Missouri,2020-06-11,0.0,0.0
US-MO,Missouri,2020-06-12,0.0,0.0
US-MO,Missouri,2020-06-13,0.0,0.0
US-MO,Missouri,2020-06-14,0.0,0.0
US-MO,Missouri,2020-06-15,0.0,0.0
US-MO,Missouri,2020-06-16,0.0,0.0
US-MO,Missouri,2020-06-17,0.0,0.0
US-MO,Missouri,2020-06-18,0.0,0.0
US-MO,Missouri,2020-06-19,0.0,0.0
US-MO,Missouri,2020-06-20,0.0,0.0
US-MO,Missouri,2020-06-21,0.0,0.0
US-MO,Missouri,2020-06-22,0.0,0.0
US-MO,Missouri,2020-06-23,0.0,0.0
US-MO,Missouri,2020-06-24,0.0,0.0
US-MO,Missouri,2020-06-25,0.0,0.0
US-MO,Missouri,2020-06-26,0.0,0.0
US-MO,Missouri,2020-06-27,0.0,0.0
US-MO,Missouri,2020-06-28,0.0,0.0
US-MO,Missouri,2020-06-29,0.0,0.0
US-MO,Missouri,2020-06-30,0.0,0.0
US-MO,Missouri,2020-07-01,0.0,0.0
US-MO,Missouri,2020-07-02,0.0,0.0
US-MO,Missouri,2020-07-03,0.0,0.0
US-MO,Missouri,2020-07-04,0.0,0.0
US-MO,Missouri,2020-07-05,0.0,0.0
US-MO,Missouri,2020-07-06,0.0,0.0
US-MO,Missouri,2020-07-07,0.0,0.0
US-MO,Missouri,2020-07-08,0.0,0.0
US-MO,Missouri,2020-07-09,0.0,0.0
US-MO,Missouri,2020-07-10,0.0,0.0
US-MO,Missouri,2020-07-11,0.0,0.0
US-MO,Missouri,2020-07-12,0.0,0.0
US-MO,Missouri,2020-07-13,0.0,0.0
US-MO,Missouri,2020-07-14,0.0,0.0
US-MO,Missouri,2020-07-15,0.0,0.0
US-MO,Missouri,2020-07-16,0.0,0.0
US-MO,Missouri,2020-07-17,0.0,0.0
US-MO,Missouri,2020-07-18,0.0,0.0
US-MO,Missouri,2020-07-19,0.0,0.0
US-MO,Missouri,2020-07-20,0.0,0.0
US-MO,Missouri,2020-07-21,0.0,0.0
US-MO,Missouri,2020-07-22,0.0,0.0
US-MO,Missouri,2020-07-23,0.0,0.0
US-MO,Missouri,2020-07-24,0.0,0.0
US-MO,Missouri,2020-07-25,0.0,0.0
US-MO,Missouri,2020-07-26,0.0,0.0
US-MO,Missouri,2020-07-27,0.0,0.0
US-MO,Missouri,2020-07-28,0.0,0.0
US-MO,Missouri,2020-07-29,0.0,0.0
US-MO,Missouri,2020-07-30,0.0,0.0
US-MO,Missouri,2020-07-31,0.0,0.0
US-MO,Missouri,2020-08-01,0.0,0.0
US-MO,Missouri,2020-08-02,0.0,0.0
US-MO,Missouri,2020-08-03,0.0,0.0
US-MO,Missouri,2020-08-04,0.0,0.0
US-MO,Missouri,2020-08-05,0.0,0.0
US-MO,Missouri,2020-08-06,0.0,0.0
US-MO,Missouri,2020-08-07,0.0,0.0
US-MO,Missouri,2020-08-08,0.0,0.0
US-MO,Missouri,2020-08-09,0.0,0.0
US-MO,Missouri,2020-08-10,0.0,0.0
US-MO,Missouri,2020-08-11,0.0,0.0
US-MO,Missouri,2020-08-12,0.0,0.0
US-MO,Missouri,2020-08-13,0.0,0.0
US-MO,Missouri,2020-08-14,0.0,0.0
US-MO,Missouri,2020-08-15,0.0,0.0
US-MO,Missouri,2020-08-16,0.0,0.0
US-MO,Missouri,2020-08-17,0.0,0.0
US-MO,Missouri,2020-08-18,0.0,0.0
US-MO,Missouri,2020-08-19,0.0,0.0
US-MO,Missouri,2020-08-20,0.0,0.0
US-MO,Missouri,2020-08-21,0.0,0.0
US-MO,Missouri,2020-08-22,0.0,0.0
US-MO,Missouri,2020-08-23,0.0,0.0
US-MO,Missouri,2020-08-24,0.0,0.0
US-MO,Missouri,2020-08-25,0.0,0.0
US-MO,Missouri,2020-08-26,0.0,0.0
US-MO,Missouri,2020-08-27,0.0,0.0
US-MO,Missouri,2020-08-28,0.0,0.0
US-MO,Missouri,2020-08-29,0.0,0.0
US-MO,Missouri,2020-08-30,0.0,0.0
US-MO,Missouri,2020-08-31,0.0,0.0
US-MO,Missouri,2020-09-01,0.0,0.0
US-MO,Missouri,2020-09-02,0.0,0.0
US-MO,Missouri,2020-09-03,0.0,0.0
US-MO,Missouri,2020-09-04,0.0,0.0
US-MO,Missouri,2020-09-05,0.0,0.0
US-MO,Missouri,2020-09-06,0.0,0.0
US-MO,Missouri,2020-09-07,0.0,0.0
US-MO,Missouri,2020-09-08,0.0,0.0
US-MO,Missouri,2020-09-09,0.0,0.0
US-MO,Missouri,2020-09-10,0.0,0.0
US-MO,Missouri,2020-09-11,0.0,0.0
US-MO,Missouri,2020-09-12,0.0,0.0
US-MO,Missouri,2020-09-13,0.0,0.0
US-MO,Missouri,2020-09-14,0.0,0.0
US-MO,Missouri,2020-09-15,0.0,0.0
US-MO,Missouri,2020-09-16,0.0,0.0
US-MO,Missouri,2020-09-17,0.0,0.0
US-MO,Missouri,2020-09-18,0.0,0.0
US-MO,Missouri,2020-09-19,0.0,0.0
US-MO,Missouri,2020-09-20,0.0,0.0
US-MO,Missouri,2020-09-21,0.0,0.0
US-MO,Missouri,2020-09-22,0.0,0.0
US-MO,Missouri,2020-09-23,0.0,0.0
US-MO,Missouri,2020-09-24,0.0,0.0
US-MO,Missouri,2020-09-25,0.0,0.0
US-MO,Missouri,2020-09-26,0.0,0.0
US-MO,Missouri,2020-09-27,0.0,0.0
US-MO,Missouri,2020-09-28,0.0,0.0
US-MO,Missouri,2020-09-29,0.0,0.0
US-MN,Minnesota,2020-03-06,0.0,0.0
US-MN,Minnesota,2020-03-07,0.0,0.0
US-MN,Minnesota,2020-03-08,0.0,0.0
US-MN,Minnesota,2020-03-09,0.0,0.0
US-MN,Minnesota,2020-03-10,0.0,0.0
US-MN,Minnesota,2020-03-11,0.0,0.0
US-MN,Minnesota,2020-03-12,0.0,0.0
US-MN,Minnesota,2020-03-13,0.0,0.0
US-MN,Minnesota,2020-03-14,0.0,0.0
US-MN,Minnesota,2020-03-15,0.0,0.0
US-MN,Minnesota,2020-03-16,0.0,0.0
US-MN,Minnesota,2020-03-17,0.0,0.0
US-MN,Minnesota,2020-03-18,0.0,0.0
US-MN,Minnesota,2020-03-19,0.0,0.0
US-MN,Minnesota,2020-03-20,0.0,0.0
US-MN,Minnesota,2020-03-21,0.0,0.0
US-MN,Minnesota,2020-03-22,12.0,12.0
US-MN,Minnesota,2020-03-23,5.0,17.0
US-MN,Minnesota,2020-03-24,4.0,21.0
US-MN,Minnesota,2020-03-25,14.0,35.0
US-MN,Minnesota,2020-03-26,6.0,41.0
US-MN,Minnesota,2020-03-27,10.0,51.0
US-MN,Minnesota,2020-03-28,6.0,57.0
US-MN,Minnesota,2020-03-29,18.0,75.0
US-MN,Minnesota,2020-03-30,17.0,92.0
US-MN,Minnesota,2020-03-31,20.0,112.0
US-MN,Minnesota,2020-04-01,10.0,122.0
US-MN,Minnesota,2020-04-02,16.0,138.0
US-MN,Minnesota,2020-04-03,18.0,156.0
US-MN,Minnesota,2020-04-04,24.0,180.0
US-MN,Minnesota,2020-04-05,22.0,202.0
US-MN,Minnesota,2020-04-06,21.0,223.0
US-MN,Minnesota,2020-04-07,19.0,242.0
US-MN,Minnesota,2020-04-08,29.0,271.0
US-MN,Minnesota,2020-04-09,22.0,293.0
US-MN,Minnesota,2020-04-10,24.0,317.0
US-MN,Minnesota,2020-04-11,23.0,340.0
US-MN,Minnesota,2020-04-12,21.0,361.0
US-MN,Minnesota,2020-04-13,0.0,361.0
US-MN,Minnesota,2020-04-14,44.0,405.0
US-MN,Minnesota,2020-04-15,40.0,445.0
US-MN,Minnesota,2020-04-16,30.0,475.0
US-MN,Minnesota,2020-04-17,43.0,518.0
US-MN,Minnesota,2020-04-18,43.0,561.0
US-MN,Minnesota,2020-04-19,13.0,574.0
US-MN,Minnesota,2020-04-20,28.0,602.0
US-MN,Minnesota,2020-04-21,27.0,629.0
US-MN,Minnesota,2020-04-22,31.0,660.0
US-MN,Minnesota,2020-04-23,52.0,712.0
US-MN,Minnesota,2020-04-24,44.0,756.0
US-MN,Minnesota,2020-04-25,41.0,797.0
US-MN,Minnesota,2020-04-26,32.0,829.0
US-MN,Minnesota,2020-04-27,32.0,861.0
US-MN,Minnesota,2020-04-28,51.0,912.0
US-MN,Minnesota,2020-04-29,38.0,950.0
US-MN,Minnesota,2020-04-30,94.0,1044.0
US-MN,Minnesota,2020-05-01,52.0,1096.0
US-MN,Minnesota,2020-05-02,63.0,1159.0
US-MN,Minnesota,2020-05-03,40.0,1199.0
US-MN,Minnesota,2020-05-04,72.0,1271.0
US-MN,Minnesota,2020-05-05,79.0,1350.0
US-MN,Minnesota,2020-05-06,55.0,1405.0
US-MN,Minnesota,2020-05-07,54.0,1459.0
US-MN,Minnesota,2020-05-08,90.0,1549.0
US-MN,Minnesota,2020-05-09,63.0,1612.0
US-MN,Minnesota,2020-05-10,45.0,1657.0
US-MN,Minnesota,2020-05-11,59.0,1716.0
US-MN,Minnesota,2020-05-12,83.0,1799.0
US-MN,Minnesota,2020-05-13,52.0,1851.0
US-MN,Minnesota,2020-05-14,64.0,1915.0
US-MN,Minnesota,2020-05-15,70.0,1985.0
US-MN,Minnesota,2020-05-16,54.0,2039.0
US-MN,Minnesota,2020-05-17,51.0,2090.0
US-MN,Minnesota,2020-05-18,38.0,2128.0
US-MN,Minnesota,2020-05-19,93.0,2221.0
US-MN,Minnesota,2020-05-20,87.0,2308.0
US-MN,Minnesota,2020-05-21,72.0,2380.0
US-MN,Minnesota,2020-05-22,52.0,2432.0
US-MN,Minnesota,2020-05-23,102.0,2534.0
US-MN,Minnesota,2020-05-24,54.0,2588.0
US-MN,Minnesota,2020-05-25,88.0,2676.0
US-MN,Minnesota,2020-05-26,33.0,2709.0
US-MN,Minnesota,2020-05-27,87.0,2796.0
US-MN,Minnesota,2020-05-28,84.0,2880.0
US-MN,Minnesota,2020-05-29,56.0,2936.0
US-MN,Minnesota,2020-05-30,75.0,3011.0
US-MN,Minnesota,2020-05-31,36.0,3047.0
US-MN,Minnesota,2020-06-01,39.0,3086.0
US-MN,Minnesota,2020-06-02,48.0,3134.0
US-MN,Minnesota,2020-06-03,69.0,3203.0
US-MN,Minnesota,2020-06-04,50.0,3253.0
US-MN,Minnesota,2020-06-05,36.0,3289.0
US-MN,Minnesota,2020-06-06,47.0,3336.0
US-MN,Minnesota,2020-06-07,31.0,3367.0
US-MN,Minnesota,2020-06-08,34.0,3401.0
US-MN,Minnesota,2020-06-09,40.0,3441.0
US-MN,Minnesota,2020-06-10,41.0,3482.0
US-MN,Minnesota,2020-06-11,40.0,3522.0
US-MN,Minnesota,2020-06-12,35.0,3557.0
US-MN,Minnesota,2020-06-13,24.0,3581.0
US-MN,Minnesota,2020-06-14,29.0,3610.0
US-MN,Minnesota,2020-06-15,20.0,3630.0
US-MN,Minnesota,2020-06-16,28.0,3658.0
US-MN,Minnesota,2020-06-17,31.0,3689.0
US-MN,Minnesota,2020-06-18,29.0,3718.0
US-MN,Minnesota,2020-06-19,30.0,3748.0
US-MN,Minnesota,2020-06-20,19.0,3767.0
US-MN,Minnesota,2020-06-21,30.0,3797.0
US-MN,Minnesota,2020-06-22,33.0,3830.0
US-MN,Minnesota,2020-06-23,30.0,3860.0
US-MN,Minnesota,2020-06-24,37.0,3897.0
US-MN,Minnesota,2020-06-25,46.0,3943.0
US-MN,Minnesota,2020-06-26,23.0,3966.0
US-MN,Minnesota,2020-06-27,20.0,3986.0
US-MN,Minnesota,2020-06-28,24.0,4010.0
US-MN,Minnesota,2020-06-29,21.0,4031.0
US-MN,Minnesota,2020-06-30,23.0,4054.0
US-MN,Minnesota,2020-07-01,27.0,4081.0
US-MN,Minnesota,2020-07-02,31.0,4112.0
US-MN,Minnesota,2020-07-03,27.0,4139.0
US-MN,Minnesota,2020-07-04,0.0,4139.0
US-MN,Minnesota,2020-07-05,31.0,4170.0
US-MN,Minnesota,2020-07-06,49.0,4219.0
US-MN,Minnesota,2020-07-07,33.0,4252.0
US-MN,Minnesota,2020-07-08,20.0,4272.0
US-MN,Minnesota,2020-07-09,33.0,4305.0
US-MN,Minnesota,2020-07-10,24.0,4329.0
US-MN,Minnesota,2020-07-11,37.0,4366.0
US-MN,Minnesota,2020-07-12,33.0,4399.0
US-MN,Minnesota,2020-07-13,25.0,4424.0
US-MN,Minnesota,2020-07-14,28.0,4452.0
US-MN,Minnesota,2020-07-15,43.0,4495.0
US-MN,Minnesota,2020-07-16,31.0,4526.0
US-MN,Minnesota,2020-07-17,37.0,4563.0
US-MN,Minnesota,2020-07-18,39.0,4602.0
US-MN,Minnesota,2020-07-19,25.0,4627.0
US-MN,Minnesota,2020-07-20,51.0,4678.0
US-MN,Minnesota,2020-07-21,45.0,4723.0
US-MN,Minnesota,2020-07-22,48.0,4771.0
US-MN,Minnesota,2020-07-23,47.0,4818.0
US-MN,Minnesota,2020-07-24,34.0,4852.0
US-MN,Minnesota,2020-07-25,37.0,4889.0
US-MN,Minnesota,2020-07-26,31.0,4920.0
US-MN,Minnesota,2020-07-27,41.0,4961.0
US-MN,Minnesota,2020-07-28,67.0,5028.0
US-MN,Minnesota,2020-07-29,49.0,5077.0
US-MN,Minnesota,2020-07-30,35.0,5112.0
US-MN,Minnesota,2020-07-31,43.0,5155.0
US-MN,Minnesota,2020-08-01,53.0,5208.0
US-MN,Minnesota,2020-08-02,33.0,5241.0
US-MN,Minnesota,2020-08-03,57.0,5298.0
US-MN,Minnesota,2020-08-04,48.0,5346.0
US-MN,Minnesota,2020-08-05,27.0,5373.0
US-MN,Minnesota,2020-08-06,48.0,5421.0
US-MN,Minnesota,2020-08-07,37.0,5458.0
US-MN,Minnesota,2020-08-08,48.0,5506.0
US-MN,Minnesota,2020-08-09,49.0,5555.0
US-MN,Minnesota,2020-08-10,51.0,5606.0
US-MN,Minnesota,2020-08-11,55.0,5661.0
US-MN,Minnesota,2020-08-12,50.0,5711.0
US-MN,Minnesota,2020-08-13,31.0,5742.0
US-MN,Minnesota,2020-08-14,41.0,5783.0
US-MN,Minnesota,2020-08-15,39.0,5822.0
US-MN,Minnesota,2020-08-16,29.0,5851.0
US-MN,Minnesota,2020-08-17,35.0,5886.0
US-MN,Minnesota,2020-08-18,46.0,5932.0
US-MN,Minnesota,2020-08-19,56.0,5988.0
US-MN,Minnesota,2020-08-20,31.0,6019.0
US-MN,Minnesota,2020-08-21,45.0,6064.0
US-MN,Minnesota,2020-08-22,49.0,6113.0
US-MN,Minnesota,2020-08-23,38.0,6151.0
US-MN,Minnesota,2020-08-24,44.0,6195.0
US-MN,Minnesota,2020-08-25,43.0,6238.0
US-MN,Minnesota,2020-08-26,36.0,6274.0
US-MN,Minnesota,2020-08-27,52.0,6326.0
US-MN,Minnesota,2020-08-28,31.0,6357.0
US-MN,Minnesota,2020-08-29,54.0,6411.0
US-MN,Minnesota,2020-08-30,43.0,6454.0
US-MN,Minnesota,2020-08-31,26.0,6480.0
US-MN,Minnesota,2020-09-01,40.0,6520.0
US-MN,Minnesota,2020-09-02,46.0,6566.0
US-MN,Minnesota,2020-09-03,26.0,6592.0
US-MN,Minnesota,2020-09-04,43.0,6635.0
US-MN,Minnesota,2020-09-05,41.0,6676.0
US-MN,Minnesota,2020-09-06,43.0,6719.0
US-MN,Minnesota,2020-09-07,24.0,6743.0
US-MN,Minnesota,2020-09-08,17.0,6760.0
US-MN,Minnesota,2020-09-09,32.0,6792.0
US-MN,Minnesota,2020-09-10,38.0,6830.0
US-MN,Minnesota,2020-09-11,33.0,6863.0
US-MN,Minnesota,2020-09-12,36.0,6899.0
US-MN,Minnesota,2020-09-13,32.0,6931.0
US-MN,Minnesota,2020-09-14,23.0,6954.0
US-MN,Minnesota,2020-09-15,25.0,6979.0
US-MN,Minnesota,2020-09-16,40.0,7019.0
US-MN,Minnesota,2020-09-17,31.0,7050.0
US-MN,Minnesota,2020-09-18,41.0,7091.0
US-MN,Minnesota,2020-09-19,33.0,7124.0
US-MN,Minnesota,2020-09-20,39.0,7163.0
US-MN,Minnesota,2020-09-21,36.0,7199.0
US-MN,Minnesota,2020-09-22,54.0,7253.0
US-MN,Minnesota,2020-09-23,50.0,7303.0
US-MN,Minnesota,2020-09-24,32.0,7335.0
US-MN,Minnesota,2020-09-25,56.0,7391.0
US-MN,Minnesota,2020-09-26,52.0,7443.0
US-MN,Minnesota,2020-09-27,50.0,7493.0
US-MN,Minnesota,2020-09-28,53.0,7546.0
US-MN,Minnesota,2020-09-29,87.0,7633.0
US-MI,Michigan,2020-03-01,0.0,0.0
US-MI,Michigan,2020-03-02,0.0,0.0
US-MI,Michigan,2020-03-03,0.0,0.0
US-MI,Michigan,2020-03-04,0.0,0.0
US-MI,Michigan,2020-03-05,0.0,0.0
US-MI,Michigan,2020-03-06,0.0,0.0
US-MI,Michigan,2020-03-07,0.0,0.0
US-MI,Michigan,2020-03-08,0.0,0.0
US-MI,Michigan,2020-03-09,0.0,0.0
US-MI,Michigan,2020-03-10,0.0,0.0
US-MI,Michigan,2020-03-11,0.0,0.0
US-MI,Michigan,2020-03-12,0.0,0.0
US-MI,Michigan,2020-03-13,0.0,0.0
US-MI,Michigan,2020-03-14,0.0,0.0
US-MI,Michigan,2020-03-15,0.0,0.0
US-MI,Michigan,2020-03-16,0.0,0.0
US-MI,Michigan,2020-03-17,0.0,0.0
US-MI,Michigan,2020-03-18,0.0,0.0
US-MI,Michigan,2020-03-19,0.0,0.0
US-MI,Michigan,2020-03-20,0.0,0.0
US-MI,Michigan,2020-03-21,0.0,0.0
US-MI,Michigan,2020-03-22,0.0,0.0
US-MI,Michigan,2020-03-23,0.0,0.0
US-MI,Michigan,2020-03-24,0.0,0.0
US-MI,Michigan,2020-03-25,0.0,0.0
US-MI,Michigan,2020-03-26,0.0,0.0
US-MI,Michigan,2020-03-27,0.0,0.0
US-MI,Michigan,2020-03-28,0.0,0.0
US-MI,Michigan,2020-03-29,0.0,0.0
US-MI,Michigan,2020-03-30,0.0,0.0
US-MI,Michigan,2020-03-31,0.0,0.0
US-MI,Michigan,2020-04-01,0.0,0.0
US-MI,Michigan,2020-04-02,0.0,0.0
US-MI,Michigan,2020-04-03,0.0,0.0
US-MI,Michigan,2020-04-04,0.0,0.0
US-MI,Michigan,2020-04-05,0.0,0.0
US-MI,Michigan,2020-04-06,0.0,0.0
US-MI,Michigan,2020-04-07,0.0,0.0
US-MI,Michigan,2020-04-08,0.0,0.0
US-MI,Michigan,2020-04-09,0.0,0.0
US-MI,Michigan,2020-04-10,0.0,0.0
US-MI,Michigan,2020-04-11,0.0,0.0
US-MI,Michigan,2020-04-12,0.0,0.0
US-MI,Michigan,2020-04-13,0.0,0.0
US-MI,Michigan,2020-04-14,0.0,0.0
US-MI,Michigan,2020-04-15,0.0,0.0
US-MI,Michigan,2020-04-16,0.0,0.0
US-MI,Michigan,2020-04-17,0.0,0.0
US-MI,Michigan,2020-04-18,0.0,0.0
US-MI,Michigan,2020-04-19,0.0,0.0
US-MI,Michigan,2020-04-20,0.0,0.0
US-MI,Michigan,2020-04-21,0.0,0.0
US-MI,Michigan,2020-04-22,0.0,0.0
US-MI,Michigan,2020-04-23,0.0,0.0
US-MI,Michigan,2020-04-24,0.0,0.0
US-MI,Michigan,2020-04-25,0.0,0.0
US-MI,Michigan,2020-04-26,0.0,0.0
US-MI,Michigan,2020-04-27,0.0,0.0
US-MI,Michigan,2020-04-28,0.0,0.0
US-MI,Michigan,2020-04-29,0.0,0.0
US-MI,Michigan,2020-04-30,0.0,0.0
US-MI,Michigan,2020-05-01,0.0,0.0
US-MI,Michigan,2020-05-02,0.0,0.0
US-MI,Michigan,2020-05-03,0.0,0.0
US-MI,Michigan,2020-05-04,0.0,0.0
US-MI,Michigan,2020-05-05,0.0,0.0
US-MI,Michigan,2020-05-06,0.0,0.0
US-MI,Michigan,2020-05-07,0.0,0.0
US-MI,Michigan,2020-05-08,0.0,0.0
US-MI,Michigan,2020-05-09,0.0,0.0
US-MI,Michigan,2020-05-10,0.0,0.0
US-MI,Michigan,2020-05-11,0.0,0.0
US-MI,Michigan,2020-05-12,0.0,0.0
US-MI,Michigan,2020-05-13,0.0,0.0
US-MI,Michigan,2020-05-14,0.0,0.0
US-MI,Michigan,2020-05-15,0.0,0.0
US-MI,Michigan,2020-05-16,0.0,0.0
US-MI,Michigan,2020-05-17,0.0,0.0
US-MI,Michigan,2020-05-18,0.0,0.0
US-MI,Michigan,2020-05-19,0.0,0.0
US-MI,Michigan,2020-05-20,0.0,0.0
US-MI,Michigan,2020-05-21,0.0,0.0
US-MI,Michigan,2020-05-22,0.0,0.0
US-MI,Michigan,2020-05-23,0.0,0.0
US-MI,Michigan,2020-05-24,0.0,0.0
US-MI,Michigan,2020-05-25,0.0,0.0
US-MI,Michigan,2020-05-26,0.0,0.0
US-MI,Michigan,2020-05-27,0.0,0.0
US-MI,Michigan,2020-05-28,0.0,0.0
US-MI,Michigan,2020-05-29,0.0,0.0
US-MI,Michigan,2020-05-30,0.0,0.0
US-MI,Michigan,2020-05-31,0.0,0.0
US-MI,Michigan,2020-06-01,0.0,0.0
US-MI,Michigan,2020-06-02,0.0,0.0
US-MI,Michigan,2020-06-03,0.0,0.0
US-MI,Michigan,2020-06-04,0.0,0.0
US-MI,Michigan,2020-06-05,0.0,0.0
US-MI,Michigan,2020-06-06,0.0,0.0
US-MI,Michigan,2020-06-07,0.0,0.0
US-MI,Michigan,2020-06-08,0.0,0.0
US-MI,Michigan,2020-06-09,0.0,0.0
US-MI,Michigan,2020-06-10,0.0,0.0
US-MI,Michigan,2020-06-11,0.0,0.0
US-MI,Michigan,2020-06-12,0.0,0.0
US-MI,Michigan,2020-06-13,0.0,0.0
US-MI,Michigan,2020-06-14,0.0,0.0
US-MI,Michigan,2020-06-15,0.0,0.0
US-MI,Michigan,2020-06-16,0.0,0.0
US-MI,Michigan,2020-06-17,0.0,0.0
US-MI,Michigan,2020-06-18,0.0,0.0
US-MI,Michigan,2020-06-19,0.0,0.0
US-MI,Michigan,2020-06-20,0.0,0.0
US-MI,Michigan,2020-06-21,0.0,0.0
US-MI,Michigan,2020-06-22,0.0,0.0
US-MI,Michigan,2020-06-23,0.0,0.0
US-MI,Michigan,2020-06-24,0.0,0.0
US-MI,Michigan,2020-06-25,0.0,0.0
US-MI,Michigan,2020-06-26,0.0,0.0
US-MI,Michigan,2020-06-27,0.0,0.0
US-MI,Michigan,2020-06-28,0.0,0.0
US-MI,Michigan,2020-06-29,0.0,0.0
US-MI,Michigan,2020-06-30,0.0,0.0
US-MI,Michigan,2020-07-01,0.0,0.0
US-MI,Michigan,2020-07-02,0.0,0.0
US-MI,Michigan,2020-07-03,0.0,0.0
US-MI,Michigan,2020-07-04,0.0,0.0
US-MI,Michigan,2020-07-05,0.0,0.0
US-MI,Michigan,2020-07-06,0.0,0.0
US-MI,Michigan,2020-07-07,0.0,0.0
US-MI,Michigan,2020-07-08,0.0,0.0
US-MI,Michigan,2020-07-09,0.0,0.0
US-MI,Michigan,2020-07-10,0.0,0.0
US-MI,Michigan,2020-07-11,0.0,0.0
US-MI,Michigan,2020-07-12,0.0,0.0
US-MI,Michigan,2020-07-13,0.0,0.0
US-MI,Michigan,2020-07-14,0.0,0.0
US-MI,Michigan,2020-07-15,0.0,0.0
US-MI,Michigan,2020-07-16,0.0,0.0
US-MI,Michigan,2020-07-17,0.0,0.0
US-MI,Michigan,2020-07-18,0.0,0.0
US-MI,Michigan,2020-07-19,0.0,0.0
US-MI,Michigan,2020-07-20,0.0,0.0
US-MI,Michigan,2020-07-21,0.0,0.0
US-MI,Michigan,2020-07-22,0.0,0.0
US-MI,Michigan,2020-07-23,0.0,0.0
US-MI,Michigan,2020-07-24,0.0,0.0
US-MI,Michigan,2020-07-25,0.0,0.0
US-MI,Michigan,2020-07-26,0.0,0.0
US-MI,Michigan,2020-07-27,0.0,0.0
US-MI,Michigan,2020-07-28,0.0,0.0
US-MI,Michigan,2020-07-29,0.0,0.0
US-MI,Michigan,2020-07-30,0.0,0.0
US-MI,Michigan,2020-07-31,0.0,0.0
US-MI,Michigan,2020-08-01,0.0,0.0
US-MI,Michigan,2020-08-02,0.0,0.0
US-MI,Michigan,2020-08-03,0.0,0.0
US-MI,Michigan,2020-08-04,0.0,0.0
US-MI,Michigan,2020-08-05,0.0,0.0
US-MI,Michigan,2020-08-06,0.0,0.0
US-MI,Michigan,2020-08-07,0.0,0.0
US-MI,Michigan,2020-08-08,0.0,0.0
US-MI,Michigan,2020-08-09,0.0,0.0
US-MI,Michigan,2020-08-10,0.0,0.0
US-MI,Michigan,2020-08-11,0.0,0.0
US-MI,Michigan,2020-08-12,0.0,0.0
US-MI,Michigan,2020-08-13,0.0,0.0
US-MI,Michigan,2020-08-14,0.0,0.0
US-MI,Michigan,2020-08-15,0.0,0.0
US-MI,Michigan,2020-08-16,0.0,0.0
US-MI,Michigan,2020-08-17,0.0,0.0
US-MI,Michigan,2020-08-18,0.0,0.0
US-MI,Michigan,2020-08-19,0.0,0.0
US-MI,Michigan,2020-08-20,0.0,0.0
US-MI,Michigan,2020-08-21,0.0,0.0
US-MI,Michigan,2020-08-22,0.0,0.0
US-MI,Michigan,2020-08-23,0.0,0.0
US-MI,Michigan,2020-08-24,0.0,0.0
US-MI,Michigan,2020-08-25,0.0,0.0
